REGION,PROVINCIA,DISTRITO,CODIGO,NOMBRE,CATEGORIA,TIPO,SUBTIPO,URL,LATITUD,LONGITUD
Arequipa,Castilla,PAMPACOLCA,"2,762",Las Lajas Pintadas De Pampacolca,2. MANIFESTACIONES CULTURALES,Sitios Arqueológicos,Petroglifos (Grabados en piedra),http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=2762,-72.57395099999996,-15.713224
Arequipa,Caraveli,CARAVELÍ,"2,763",Complejo Arqueológico De Kukuli,2. MANIFESTACIONES CULTURALES,Sitios Arqueológicos,Templos,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=2763,-73.30810516071318,-15.848290839286246
Arequipa,Arequipa,YANAHUARA,"2,764",Iglesia San Juan Bautista De Yanahuara,2. MANIFESTACIONES CULTURALES,Arquitectura y Espacios Urbanos,Iglesias,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=2764,-71.54198437929153,-16.387773404245354
Arequipa,Castilla,APLAO,"2,766",Parque Jurásico De Querulpa,1. SITIOS NATURALES,o. Otros,,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=2766,-72.49017672883605,-16.16119917086049
Arequipa,La Union,TORO,"2,767",Pueblo De Toro,2. MANIFESTACIONES CULTURALES,Pueblos,Tradicionales,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=2767,-72.92865425348282,-15.26440138055664
Arequipa,Arequipa,QUEQUEÑA,"2,768",Casa Museo De Sitio Heroes Y Martires De Quequeña,2. MANIFESTACIONES CULTURALES,Lugares Históricos,Murallas,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=2768,-71.451625682209,-16.557964000000016
Arequipa,Condesuyos,CHUQUIBAMBA,"2,770",Carnavales Chuquibambinos,5. ACONTECIMIENTOS PROGRAMADOS,Fiestas,"Fiestas Tradicionales(Herranza, carnavales, otros)",http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=2770,-72.6543,-15.8398
Puno,Lampa,SANTA LUCIA,"2,771",Lagunillas,1. SITIOS NATURALES,g. Cuerpo de Agua,Lagunas,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=2771,-70.67951202392578,-15.757892806176326
Arequipa,Arequipa,MOLLEBAYA,"2,772",Pueblo De Mollebaya,2. MANIFESTACIONES CULTURALES,Pueblos,Tradicionales,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=2772,-71.46662771701813,-16.487463546309193
Arequipa,Arequipa,AREQUIPA,"2,774",Pelea De Toros De Arequipa,3. FOLCLORE,Creencias Populares,Tradiciones,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=2774,-71.5379,-16.401
Arequipa,Arequipa,AREQUIPA,"2,775",Iglesia Santa Marta,2. MANIFESTACIONES CULTURALES,Arquitectura y Espacios Urbanos,Iglesias,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=2775,-71.53079152107239,-16.39808925879565
Arequipa,Arequipa,AREQUIPA,"2,776",Iglesia Y Convento La Merced,2. MANIFESTACIONES CULTURALES,Arquitectura y Espacios Urbanos,Iglesias,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=2776,-71.53863966464996,-16.401532043973876
Puno,Puno,PUNO,"2,777",Buque Museo  Yavari,2. MANIFESTACIONES CULTURALES,Museos y otros,Museos,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=2777,-70.00369191169739,-15.825645967403492
Cajamarca,Cutervo,CUTERVO,"2,779",Museo Carlos Alberto Sanchez Garcia,2. MANIFESTACIONES CULTURALES,Museos y otros,Museos,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=2779,-78.818333,-6.377309
Lima,Lima,LURIN,"2,781",Santuario Arqueologico Pachacamac,2. MANIFESTACIONES CULTURALES,Sitios Arqueológicos,Templos,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=2781,-76.90552483068848,-12.256733999999987
Cajamarca,Cutervo,SOCOTA,"2,782",Cueva De Los Gentiles,2. MANIFESTACIONES CULTURALES,Sitios Arqueológicos,Cuevas,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=2782,-78.69959,-6.315261
Cajamarca,Cutervo,CUTERVO,"2,783",Mirador De Huangashanga,1. SITIOS NATURALES,Zonas paisajísticas,Miradores naturales,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=2783,-78.81842499999999,-6.377209
Cajamarca,Cutervo,SAN ANDRÉS DE CUTERVO,"2,784",Cueva De Guacharos,1. SITIOS NATURALES,Cavidades naturales,Grutas,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=2784,-78.72791699999999,-6.2364485
Lima,Lima,LURIN,"2,786",Catedral San Pedro De Lurín,2. MANIFESTACIONES CULTURALES,Arquitectura y Espacios Urbanos,Iglesias,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=2786,-76.86849575826648,-12.273708450830274
Huanuco,Huanuco,HUANUCO,"2,787",Fiesta Religiosa Del Señor De Burgos,5. ACONTECIMIENTOS PROGRAMADOS,Fiestas,Fiestas religiosas-patronales,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=2787,-76.2405,-9.92703
Lima,Lima,LURIN,"2,788",Mirador Turistico Julio C. Tello,2. MANIFESTACIONES CULTURALES,Arquitectura y Espacios Urbanos,Miradores,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=2788,-76.89384698867798,-12.246044150448233
Lima,Lima,LURIN,"2,789",Museo Botánico,"4. REALIZACIONES TÉCNICAS, CIENTÍFICAS Y ARTÍSTICAS CONTEMPORÁNEAS",Centros Científicos y Técnicos,Jardines Botánicos y Viveros,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=2789,-76.88215504662708,-12.260820452368561
Lima,Lima,LURIN,"2,791",Garden Center,"4. REALIZACIONES TÉCNICAS, CIENTÍFICAS Y ARTÍSTICAS CONTEMPORÁNEAS",Centros Científicos y Técnicos,Jardines Botánicos y Viveros,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=2791,-76.88252955092622,-12.24833978845556
Lima,Lima,LURIN,"2,792",Criadero De La Asociación Nacional De Criadores Y Propietarios De Caballos Peruanos De Paso- Mamacon,"4. REALIZACIONES TÉCNICAS, CIENTÍFICAS Y ARTÍSTICAS CONTEMPORÁNEAS",Otros,Otros,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=2792,,
Lima,Lima,LURIN,"2,793",Granja Del Tío Beny,"4. REALIZACIONES TÉCNICAS, CIENTÍFICAS Y ARTÍSTICAS CONTEMPORÁNEAS",Explotaciones  Agropecuarias y Pesqueras,Granadería,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=2793,-76.893088682209,-12.250297273189691
Lima,Lima,LURIN,"2,794",Fundo Mamacona,2. MANIFESTACIONES CULTURALES,Arquitectura y Espacios Urbanos,Casa-Hacienda,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=2794,-76.90828283432387,-12.258646673694459
Lima,Lima,LURIN,"2,796",Chicharrones De Lurín,3. FOLCLORE,Gastronomía,Platos Típicos,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=2796,-76.8848,-12.2688
Lima,Lima,LURIN,"2,797",Semana Santa En Lurín,5. ACONTECIMIENTOS PROGRAMADOS,Eventos,Ferias (no Artesanales),http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=2797,-76.8848,-12.2688
Lima,Lima,LURIN,"2,798",Jallpa Nina (Cerámica Artística),3. FOLCLORE,Artesanía y Artes,Alfarería y cerámica,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=2798,-76.8848,-12.2688
Lima,Lima,LURIN,"2,799",Casa Hacienda Buena Vista,2. MANIFESTACIONES CULTURALES,Arquitectura y Espacios Urbanos,Casa-Hacienda,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=2799,-76.87430072883603,-12.2549006952541
Lima,Lima,LURIN,"2,803",Leyenda Cavillaca,3. FOLCLORE,Creencias Populares,Leyendas,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=2803,-76.8848,-12.2688
Lima,Lima,LURIN,"2,804",Playa Los Pulpos,1. SITIOS NATURALES,Costas,Playas,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=2804,-76.84749999999997,-12.306472
Lima,Lima,LURIN,"2,805",Playa San Pedro,1. SITIOS NATURALES,Costas,Playas,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=2805,-76.89858900000002,-12.276438
Lima,Lima,LURIN,"2,806",Danza De Las Pallas,3. FOLCLORE,Músicas y Danzas,Música y Danzas,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=2806,,
Lima,Lima,LURIN,"2,807",Tumbas Cerro Centinela,2. MANIFESTACIONES CULTURALES,Sitios Arqueológicos,Templos,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=2807,,
Lima,Lima,LURIN,"2,811",Centro Artesanal  Inti Raymi,"4. REALIZACIONES TÉCNICAS, CIENTÍFICAS Y ARTÍSTICAS CONTEMPORÁNEAS",Otros,Otros,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=2811,-76.84898604662703,-12.302345655681279
Ayacucho,Huanta,LURICOCHA,"2,813",Mirador Natural Del Cañon De Huatuscalla,1. SITIOS NATURALES,Zonas paisajísticas,Miradores naturales,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=2813,-74.29692569219219,-12.84167576989888
Ayacucho,Huamanga,VINCHOS,"2,814",Bosque De Piedras De Huaraca,1. SITIOS NATURALES,Zonas paisajísticas,Bosques,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=2814,-74.35429955952452,-13.242070314999841
Ayacucho,Huamanga,AYACUCHO,"2,816",Carnaval Ayacuchano,5. ACONTECIMIENTOS PROGRAMADOS,Fiestas,"Fiestas Tradicionales(Herranza, carnavales, otros)",http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=2816,,
Ayacucho,Huamanga,AYACUCHO,"2,817",Semana Santa Ayacuchana,5. ACONTECIMIENTOS PROGRAMADOS,Fiestas,Fiestas religiosas-patronales,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=2817,,
Arequipa,Arequipa,JACOBO HUNTER,"2,818",Campiña De Hunter,1. SITIOS NATURALES,Zonas paisajísticas,Camino Pintoresco,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=2818,-71.56811714172363,-16.44913297979801
Cajamarca,Cutervo,SOCOTA,"2,822",Bosque De Piedras Torrecillas,1. SITIOS NATURALES,a. Montañas,Bosque de Piedra,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=2822,-78.699615,-6.315249
Arequipa,Caraveli,CAHUACHO,"2,826",Zona De Reserva Y Conservación Municipal Los Altos De Caravelí,1. SITIOS NATURALES,n. Áreas Protegidas,Zonas Reservadas,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=2826,-73.47957118587493,-15.503224385860571
Arequipa,Caraveli,CARAVELÍ,"2,827",Festividad De La Virgen Del Buen Paso,3. FOLCLORE,Creencias Populares,Tradiciones,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=2827,-73.3682,-15.7728
Arequipa,Caraveli,CARAVELÍ,"2,829",Complejo Arqueologico De Ananta,2. MANIFESTACIONES CULTURALES,Sitios Arqueológicos,Templos,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=2829,-73.33299999999997,-15.792555555555555
Arequipa,Arequipa,PAUCARPATA,"2,830",Iglesia Santa Ana De Paucarpata,2. MANIFESTACIONES CULTURALES,Arquitectura y Espacios Urbanos,Iglesias,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=2830,-71.5039694309234,-16.432787069917204
Cajamarca,Cutervo,CUTERVO,"2,831",Torres De Rejopampa,2. MANIFESTACIONES CULTURALES,Arquitectura y Espacios Urbanos,Fortalezas,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=2831,-78.73250000000001,-6.401616
Cajamarca,Cutervo,SOCOTA,"2,832",Laguna El Pilco,1. SITIOS NATURALES,j. Manantiales,Manantiales,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=2832,-78.73972713947296,-6.27783017195357
Cajamarca,Cutervo,CUTERVO,"2,833",Cueva De Ranga,1. SITIOS NATURALES,Cavidades naturales,Grutas,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=2833,-78.71258318424225,-6.238839307594276
Cajamarca,Cutervo,SOCOTA,"2,834",Catarata De Pilco,1. SITIOS NATURALES,Caídas de agua,Cataratas,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=2834,-78.72470555555554,-6.2834972222222225
Cajamarca,Cutervo,SAN ANDRÉS DE CUTERVO,"2,835",La Cordillera De Tarros,1. SITIOS NATURALES,a. Montañas,Cordillera,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=2835,-78.8281,-6.36216
Cajamarca,San Miguel,CATILLUC,"2,836",Ventanillas O Necropolis De San Mateo De Quilcate,2. MANIFESTACIONES CULTURALES,Sitios Arqueológicos,Otros,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=2836,-78.85152499999998,-7.00036
Arequipa,Arequipa,CAYMA,"2,837",Iglesia Del Señor De La Caña,2. MANIFESTACIONES CULTURALES,Arquitectura y Espacios Urbanos,Iglesias,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=2837,-71.550173163414,-16.39210926899151
Arequipa,Condesuyos,CHUQUIBAMBA,"2,840",Mirador Monte Calvario,1. SITIOS NATURALES,Zonas paisajísticas,Miradores naturales,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=2840,-72.66092286011883,-15.842662917939401
Arequipa,Caylloma,LLUTA,"2,841",La Cascca De Lluta,3. FOLCLORE,Creencias Populares,Costumbres,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=2841,-72.0163,-16.0157
Arequipa,Arequipa,AREQUIPA,"2,843",Museo De Arqueologia De La Universidad Catolica De Santa Maria,2. MANIFESTACIONES CULTURALES,Museos y otros,Museos,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=2843,-71.54021680355072,-16.399566215947995
Arequipa,Condesuyos,CHUQUIBAMBA,"2,844",Campiña De Chuquibamba,1. SITIOS NATURALES,Zonas paisajísticas,Camino Pintoresco,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=2844,-72.64779599999997,-15.842807
Arequipa,Condesuyos,SALAMANCA,"2,845",Nevado Coropuna,1. SITIOS NATURALES,a. Montañas,Nevado,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=2845,-72.7265739440918,-15.575832757607761
Huanuco,Puerto Inca,PUERTO INCA,"2,851",Quebrada Pintuyacu,1. SITIOS NATURALES,d. Quebradas,Quebradas,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=2851,-74.96959805488586,-9.371086096344722
Huanuco,Puerto Inca,PUERTO INCA,"2,852",Quebrada Churuyacu,1. SITIOS NATURALES,d. Quebradas,Quebradas,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=2852,,
Huanuco,Puerto Inca,PUERTO INCA,"2,853",Buena Vista - Río Pachitea,1. SITIOS NATURALES,Corrientes de agua,Ríos,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=2853,-74.96829450130462,-9.373568423313775
Arequipa,Arequipa,PAUCARPATA,"2,854",Pueblo De Paucarpata,2. MANIFESTACIONES CULTURALES,Pueblos,Tradicionales,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=2854,-71.50430738925934,-16.43286939459771
Huanuco,Puerto Inca,PUERTO INCA,"2,855",Quebrada Rio Sira,1. SITIOS NATURALES,Corrientes de agua,Ríos,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=2855,-74.630126953125,-9.327459880002454
Huanuco,Puerto Inca,PUERTO INCA,"2,858",Mirador Cerro Sira,1. SITIOS NATURALES,Zonas paisajísticas,Miradores naturales,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=2858,-74.7162166666667,-9.354088888888888
Huanuco,Puerto Inca,PUERTO INCA,"2,869",Balneario Cooperativa - Pintuyacu,1. SITIOS NATURALES,Corrientes de agua,Ríos,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=2869,-74.96589124202728,-9.362114638772288
Huanuco,Puerto Inca,PUERTO INCA,"2,870",Cueva De La Llorona,1. SITIOS NATURALES,Cavidades naturales,Grutas,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=2870,-74.95519999999999,-9.37346
Huanuco,Puerto Inca,PUERTO INCA,"2,871",Cueva De La Viuda,1. SITIOS NATURALES,Cavidades naturales,Grutas,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=2871,-74.96531188488006,-9.376770545953638
Huanuco,Puerto Inca,PUERTO INCA,"2,872",Playa Del Rio  La Viuda,1. SITIOS NATURALES,Corrientes de agua,,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=2872,-74.96628284454345,-9.378887635603755
Huanuco,Puerto Inca,PUERTO INCA,"2,874",Catarata De La Llorona,1. SITIOS NATURALES,Caídas de agua,Cataratas,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=2874,-74.95519999999999,-9.37346
Huanuco,Puerto Inca,CODO DEL POZUZO,"2,876",Catarata La Huanca,1. SITIOS NATURALES,Caídas de agua,Cataratas,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=2876,-75.51054304503538,-9.751003322562955
Cajamarca,Jaen,POMAHUACA,"2,877",Cascada El Chorro,1. SITIOS NATURALES,Caídas de agua,Cataratas,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=2877,-79.24689999999998,-5.98929
Cajamarca,Jaen,JAÉN,"2,878",Museo Regional Hermogenes Mejia Solf,2. MANIFESTACIONES CULTURALES,Museos y otros,Museos,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=2878,,
Lima,Lima,LURIN,"2,879",Barrio Del Artesano Ichimay Wari,2. MANIFESTACIONES CULTURALES,Arquitectura y Espacios Urbanos,Barrios tradicionales,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=2879,-76.85394272883605,-12.293092241418703
La Libertad,Otuzco,SALPO,"2,880",Cerro Chamana,1. SITIOS NATURALES,a. Montañas,Cerros,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=2880,-78.61665129661566,-7.999896533999477
Ayacucho,Parinacochas,CHUMPI,"2,881",Baños Termales De Senqata,1. SITIOS NATURALES,Agua termo-mineral,Aguas Termales,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=2881,-73.71200224844017,-15.06247155412558
Huanuco,Lauricocha,JESÚS,"2,882",Sitio Arqueologico De Chiquia,2. MANIFESTACIONES CULTURALES,Arquitectura y Espacios Urbanos,Fortalezas,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=2882,-76.62025879230112,-10.114074302670753
Moquegua,Mariscal Nieto,CARUMAS,"2,883",Laguna De  Suches,1. SITIOS NATURALES,g. Cuerpo de Agua,Lagunas,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=2883,-70.38554191589361,-16.933825275147356
Moquegua,General Sanchez Cerro,PUQUINA,"2,884",Laguna De Salinas,1. SITIOS NATURALES,g. Cuerpo de Agua,Lagunas,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=2884,-71.1337280273438,-16.365603662534887
Moquegua,Mariscal Nieto,CARUMAS,"2,885",Laguna Pasto Grande,1. SITIOS NATURALES,g. Cuerpo de Agua,Lagunas,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=2885,-70.69388827551387,-16.808349825995137
Moquegua,Mariscal Nieto,MOQUEGUA,"2,886",Pileta  Ornamental,2. MANIFESTACIONES CULTURALES,Arquitectura y Espacios Urbanos,Otros,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=2886,-70.93462094664573,-17.193793611622176
Huanuco,Lauricocha,JESÚS,"2,887",Sitio Arqueológico De Quinaj O Kenac,2. MANIFESTACIONES CULTURALES,Sitios Arqueológicos,Templos,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=2887,-76.63833513034388,-10.080059354071256
Ancash,Ocros,OCROS,"2,888",Ancapa,1. SITIOS NATURALES,d. Quebradas,Quebradas,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=2888,-77.39483904299169,-10.409742509676506
Ancash,Ocros,OCROS,"2,889",Pampa De Marca,2. MANIFESTACIONES CULTURALES,Sitios Arqueológicos,Templos,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=2889,-77.3974414867825,-10.403841114417106
Ancash,Ocros,OCROS,"2,890",Plaza De Armas De Ocros,2. MANIFESTACIONES CULTURALES,Arquitectura y Espacios Urbanos,Plazas,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=2890,-77.39665400000001,-10.403467
Ancash,Ocros,OCROS,"2,891",Misquipuquio,1. SITIOS NATURALES,j. Manantiales,Manantiales,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=2891,-77.39663200000001,-10.403414
Ancash,Ocros,OCROS,"2,892",Las Tres  Lagunas Jaracocha,1. SITIOS NATURALES,g. Cuerpo de Agua,Lagunas,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=2892,-76.65527777777777,-9.35361111111111
Ancash,Asuncion,CHACAS,"2,893",Danza Kiyaya,3. FOLCLORE,Músicas y Danzas,Música y Danzas,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=2893,-77.3695,-9.16247
Ancash,Recuay,CATAC,"2,894",Sitio Arqueológico Castillo Punta,2. MANIFESTACIONES CULTURALES,Sitios Arqueológicos,Templos,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=2894,-77.7295857667923,-9.371731820633298
Ancash,Ocros,OCROS,"2,895",Fiesta Costumbrista En Honor A Santo Domingo Deguzman De Ocros.,5. ACONTECIMIENTOS PROGRAMADOS,Fiestas,Fiestas religiosas-patronales,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=2895,-77.396,-10.4059
Ancash,Ocros,ACAS,"2,896",Yanaque - Quilcamarca,2. MANIFESTACIONES CULTURALES,Sitios Arqueológicos,Templos,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=2896,-77.34042699999997,-10.48217
Ancash,Huari,SAN MARCOS,"2,897",Mirador Yanacancha De La Mina Antamina,"4. REALIZACIONES TÉCNICAS, CIENTÍFICAS Y ARTÍSTICAS CONTEMPORÁNEAS",Explotaciones Mineras,,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=2897,-77.03540299999997,-9.537579
Ancash,Mariscal Luzuriaga,LLAMA,"2,898",Puente Pukayaku,"4. REALIZACIONES TÉCNICAS, CIENTÍFICAS Y ARTÍSTICAS CONTEMPORÁNEAS",Otros,Otros,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=2898,-77.30379618518066,-8.949090536601982
Ancash,Ocros,OCROS,"2,899",Danza Los Negritos De Ocros,3. FOLCLORE,Músicas y Danzas,Música y Danzas,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=2899,-77.396,-10.4059
Ancash,Bolognesi,CHIQUIAN,"2,900",Danza Los Negritos De Chiquián,3. FOLCLORE,Músicas y Danzas,Música y Danzas,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=2900,-77.1588,-10.1519
Ancash,Huari,SAN MARCOS,"2,901",Cerro Jatun Huancagaga,1. SITIOS NATURALES,a. Montañas,Cerros,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=2901,-77.15184443914802,-9.523777763140996
Ancash,Carlos Fermin Fitzcarrald,SAN LUIS,"2,902",Wallpa Danza,3. FOLCLORE,Músicas y Danzas,Música y Danzas,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=2902,-77.3332,-9.09342
Ancash,Huari,SAN MARCOS,"2,903",Laguna Contonga,1. SITIOS NATURALES,g. Cuerpo de Agua,Lagunas,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=2903,-77.09824500000002,-9.610335
Ancash,Bolognesi,PACLLON,"2,904",Nevado Yerupajá,1. SITIOS NATURALES,a. Montañas,Nevado,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=2904,-76.905327,-10.269654
Ancash,Huari,SAN MARCOS,"2,905",Camino Pintoresco De Conín,1. SITIOS NATURALES,Zonas paisajísticas,Camino Pintoresco,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=2905,,
Ancash,Bolognesi,HUALLANCA,"2,906",Fósil Huella De Los Dinosaurios,1. SITIOS NATURALES,o. Otros,,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=2906,-77.04542777777777,-9.711363888888888
Ancash,Huaylas,HUAYLAS,"2,907",Danza Los Chapetones,3. FOLCLORE,Músicas y Danzas,Música y Danzas,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=2907,-77.8926,-8.86954
Ancash,Huari,SAN MARCOS,"2,908",Camino Pintoresco De Infiernillo,1. SITIOS NATURALES,Zonas paisajísticas,Camino Pintoresco,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=2908,-77.15728079629514,-9.524147822088837
